Time_ms; Pressure_Pa; Floor_Marker
91700; 101022.09;0
91751; 101022.66;0
91802; 101021.45;0
91853; 101020.17;0
91904; 101020.70;0
91955; 101019.64;0
92006; 101017.97;0
92057; 101017.98;0
92108; 101017.09;0
92159; 101017.56;0
92210; 101017.36;0
92261; 101017.83;0
92312; 101015.05;0
92363; 101016.88;0
92414; 101017.05;0
92465; 101015.30;0
92516; 101015.38;0
92567; 101012.39;0
92618; 101014.34;0
92669; 101012.67;0
92720; 101012.66;0
92771; 101012.17;0
92822; 101011.00;0
92873; 101012.09;0
92924; 101011.28;0
92975; 101011.20;0
93026; 101008.91;0
93077; 101009.55;0
93128; 101007.69;0
93179; 101009.58;0
93230; 101006.70;0
93281; 101007.27;0
93332; 101007.44;0
93383; 101006.08;0
93434; 101005.06;0
93485; 101005.38;0
93536; 101005.22;0
93587; 101004.84;0
93638; 101003.91;0
93689; 101002.92;0
93740; 101004.84;0
93791; 101003.95;0
93842; 101003.22;0
93893; 101002.25;0
93944; 101001.89;0
93995; 101001.11;0
94046; 101000.66;0
94097; 101000.70;0
94148; 101000.58;0
94199; 100999.30;0
94250; 100999.14;0
94301; 101000.41;0
94352; 100998.09;0
94403; 100998.84;0
94454; 100997.86;0
94505; 100998.72;0
94556; 100998.14;0
94607; 100999.27;0
94658; 100997.39;0
94709; 100998.42;0
94760; 100997.78;0
94811; 100998.00;0
94862; 100997.11;0
94913; 100996.97;0
94964; 100995.95;0
95015; 100997.48;0
95066; 100996.77;0
95117; 100996.11;0
95168; 100995.84;0
95219; 100996.19;1
95270; 100995.73;1
95321; 100996.20;1
95372; 100996.61;1
95423; 100996.61;1
95474; 100996.88;1
95525; 100996.84;1
95576; 100995.92;1
95627; 100996.17;1
95678; 100994.97;1
95729; 100996.33;1
95780; 100995.72;1
95831; 100996.28;1
95882; 100996.00;1
95933; 100994.81;1
95984; 100994.75;1
96035; 100995.42;1
96086; 100994.45;1
96137; 100995.81;1
96188; 100994.30;1
96239; 100995.88;1
96290; 100994.11;1
96341; 100993.53;1
96392; 100994.19;1
96443; 100994.67;1
96494; 100995.86;1
96545; 100994.38;1
96596; 100994.53;1
96647; 100995.61;1
96698; 100995.77;1
96749; 100996.17;1
96800; 100992.42;1
96851; 100993.63;1
96902; 100993.50;1
96953; 100993.94;1
97004; 100995.94;1
97055; 100995.16;1
97106; 100994.25;1
97157; 100995.45;1
97208; 100994.98;1
97259; 100995.09;1
97310; 100994.25;1
97361; 100994.88;1
97412; 100994.70;1
97463; 100994.45;1
97514; 100995.66;1
97565; 100993.89;1
97616; 100994.22;1
97667; 100994.95;1
97718; 100993.70;1
97769; 100993.64;1
97820; 100993.55;1
97871; 100993.33;1
97922; 100994.25;1
97973; 100994.61;1
98024; 100994.19;1
98075; 100993.70;1
98126; 100995.02;1
98177; 100994.11;1
98228; 100994.25;1
98279; 100993.66;1
98330; 100994.16;1
98381; 100993.75;1
98432; 100994.67;1
98483; 100993.38;1
98534; 100994.53;1
98585; 100993.13;1
98636; 100994.70;1
98687; 100994.02;1
98738; 100994.23;1
98789; 100993.56;1
98840; 100993.34;1
98891; 100994.27;1
98942; 100992.88;1
98993; 100992.91;1
99044; 100994.33;1
99095; 100993.83;1
99146; 100993.91;1
99197; 100995.25;1
99248; 100994.28;1
99299; 100993.59;1
99350; 100994.06;1
99401; 100993.78;1
99452; 100993.06;1
99503; 100995.05;1
99554; 100993.72;1
99605; 100994.14;1
99656; 100993.48;1
99707; 100994.23;1
99758; 100993.41;1
99809; 100994.56;1
99860; 100993.75;1
99911; 100994.89;1
99962; 100992.58;1
100013; 100993.47;1
100064; 100992.34;1
100115; 100993.63;1
100166; 100993.06;1
100217; 100993.03;1
100268; 100993.20;1
100319; 100994.39;1
100370; 100993.41;1
100421; 100994.00;1
100472; 100993.92;1
100523; 100994.50;1
100574; 100993.44;1
100625; 100994.09;1
100676; 100994.14;1
100727; 100992.70;1
100778; 100993.70;1
100829; 100994.23;1
100880; 100992.95;1
100931; 100994.38;1
100982; 100993.77;1
101033; 100995.70;1
101084; 100993.70;1
101135; 100994.16;1
101186; 100994.09;1
101237; 100992.83;1
101288; 100993.53;1
101339; 100993.88;1
101390; 100993.50;1
101441; 100993.20;1
101492; 100993.86;1
101543; 100993.75;1
101594; 100993.42;1
101645; 100994.33;1
101696; 100992.47;1
101747; 100994.86;1
101798; 100993.47;1
101849; 100993.42;1
101900; 100994.09;1
101951; 100992.34;1
102002; 100993.73;1
102053; 100994.52;1
102104; 100994.52;1
102155; 100994.02;1
102206; 100993.94;1
102257; 100993.55;1
102308; 100993.30;1
102359; 100993.23;1
102410; 100993.77;1
102461; 100993.75;1
102512; 100993.06;1
102563; 100993.97;1
102614; 100995.47;1
102665; 100993.95;1
102716; 100993.41;1
102767; 100993.92;1
102818; 100993.50;1
102869; 100992.13;1
102920; 100992.47;1
102971; 100993.92;1
103022; 100993.84;1
103073; 100994.41;1
103124; 100993.84;1
103175; 100994.17;0
103226; 100993.17;0
103277; 100992.52;0
103328; 100993.16;0
103379; 100993.42;0
103430; 100993.56;0
103481; 100993.38;0
103532; 100993.16;0
103583; 100993.34;0
103634; 100993.81;0
103685; 100993.52;0
103736; 100993.22;0
103787; 100993.30;0
103838; 100994.14;0
103889; 100992.55;0
103940; 100993.16;0
103991; 100993.50;0
104042; 100993.58;0
104093; 100993.84;0
104144; 100994.45;0
104195; 100993.30;0
104246; 100993.36;0
104297; 100994.11;0
104348; 100993.11;0
104399; 100994.48;0
104450; 100992.67;0
104501; 100993.23;0
104552; 100993.81;0
104603; 100994.06;0
104654; 100993.48;0
104705; 100993.45;0
104756; 100992.22;0
104807; 100992.56;0
104858; 100992.91;0
104909; 100992.05;0
104960; 100992.75;0
105011; 100991.80;0
105062; 100993.42;0
105113; 100992.19;0
105164; 100992.56;0
105215; 100993.88;0
105266; 100993.63;0
105317; 100993.52;0
105368; 100991.94;0
105419; 100992.44;0
105470; 100992.23;0
105521; 100993.48;0
105572; 100992.92;0
105623; 100992.52;0
105674; 100993.39;0
105725; 100992.64;0
105776; 100991.63;0
105827; 100992.05;0
105878; 100991.66;0
105929; 100990.17;0
105980; 100991.45;0
106031; 100990.42;0
106082; 100989.33;0
106133; 100991.08;0
106184; 100990.86;0
106235; 100990.48;0
106286; 100989.89;0
106337; 100988.48;0
106388; 100988.02;0
106439; 100990.08;0
106490; 100988.28;0
106541; 100989.28;0
106592; 100988.13;0
106643; 100987.78;0
106694; 100986.81;0
106745; 100985.86;0
106796; 100985.47;0
106847; 100986.88;0
106898; 100986.89;0
106949; 100985.84;0
107000; 100985.31;0
107051; 100984.02;0
107102; 100983.64;0
107153; 100983.02;0
107204; 100983.77;0
107255; 100983.41;0
107306; 100982.86;0
107357; 100981.66;0
107408; 100982.25;0
107459; 100981.92;0
107510; 100978.81;0
107561; 100979.77;0
107612; 100978.84;0
107663; 100979.30;0
107714; 100978.55;0
107765; 100978.84;0
107816; 100976.94;0
107867; 100977.00;0
107918; 100974.89;0
107969; 100976.09;0
108020; 100975.47;0
108071; 100976.16;0
108122; 100974.67;0
108173; 100975.00;0
108224; 100974.36;0
108275; 100972.83;0
108326; 100973.09;0
108377; 100972.97;0
108428; 100973.59;0
108479; 100973.72;0
108530; 100970.97;0
108581; 100970.39;0
108632; 100970.05;0
108683; 100968.63;0
108734; 100969.86;0
108785; 100969.02;0
108836; 100967.94;0
108887; 100966.97;0
108938; 100967.48;0
108989; 100965.75;0
109040; 100966.27;0
109091; 100966.19;0
109142; 100965.28;0
109193; 100964.59;0
109244; 100965.86;0
109295; 100963.80;0
109346; 100964.78;0
109397; 100964.05;0
109448; 100962.67;0
109499; 100963.53;0
109550; 100962.20;0
109601; 100963.20;0
109652; 100963.11;0
109703; 100961.83;0
109754; 100962.27;0
109805; 100961.42;0
109856; 100962.58;0
109907; 100962.97;0
109958; 100961.70;0
110009; 100960.78;0
110060; 100960.91;0
110111; 100960.47;0
110162; 100959.83;0
110213; 100960.09;0
110264; 100961.03;0
110315; 100960.55;0
110366; 100959.02;0
110417; 100961.09;0
110468; 100959.05;0
110519; 100959.55;0
110570; 100958.06;0
110621; 100959.13;0
110672; 100959.50;0
110723; 100958.63;1
110774; 100958.36;1
110825; 100959.28;1
110876; 100959.80;1
110927; 100957.41;1
110978; 100958.66;1
111029; 100958.33;1
111080; 100958.14;1
111131; 100957.67;1
111182; 100957.31;1
111233; 100958.11;1
111284; 100957.77;1
111335; 100958.38;1
111386; 100957.11;1
111437; 100958.70;1
111488; 100958.03;1
111539; 100957.02;1
111590; 100957.38;1
111641; 100958.31;1
111692; 100958.28;1
111743; 100956.77;1
111794; 100957.38;1
111845; 100957.73;1
111896; 100957.34;1
111947; 100958.25;1
111998; 100956.59;1
112049; 100958.69;1
112100; 100957.77;1
112151; 100958.03;1
112202; 100958.56;1
112253; 100958.30;1
112304; 100957.23;1
112355; 100958.73;1
112406; 100957.52;1
112457; 100956.89;1
112508; 100957.02;1
112559; 100957.50;1
112610; 100956.89;1
112661; 100958.50;1
112712; 100957.86;1
112763; 100958.17;1
112814; 100956.39;1
112865; 100957.47;1
112916; 100957.70;1
112967; 100958.48;1
113018; 100957.09;1
113069; 100957.36;1
113120; 100958.55;1
113171; 100957.19;1
113222; 100956.77;1
113273; 100957.48;1
113324; 100957.03;1
113375; 100956.95;1
113426; 100956.64;1
113477; 100956.16;1
113528; 100956.63;1
113579; 100956.23;1
113630; 100956.44;1
113681; 100957.83;1
113732; 100957.28;1
113783; 100956.23;1
113834; 100956.36;1
113885; 100956.05;1
113936; 100955.67;1
113987; 100955.81;1
114038; 100956.53;1
114089; 100955.48;1
114140; 100957.53;1
114191; 100955.80;1
114242; 100956.14;1
114293; 100956.05;1
114344; 100955.94;1
114395; 100956.22;1
114446; 100956.66;1
114497; 100956.89;1
114548; 100956.80;1
114599; 100956.84;1
114650; 100955.66;1
114701; 100957.78;1
114752; 100956.80;1
114803; 100957.63;1
114854; 100957.73;1
114905; 100958.61;1
114956; 100956.47;1
115007; 100957.70;1
115058; 100956.78;1
115109; 100956.80;1
115160; 100959.08;1
115211; 100956.75;1
115262; 100958.98;1
115313; 100959.31;1
115364; 100958.69;1
115415; 100957.63;1
115466; 100958.81;1
115517; 100958.63;1
115568; 100957.44;1
115619; 100958.39;1
115670; 100957.77;1
115721; 100956.91;1
115772; 100957.73;1
115823; 100958.16;1
115874; 100957.31;1
115925; 100958.08;1
115976; 100959.81;1
116027; 100959.03;1
116078; 100957.33;1
116129; 100957.23;1
116180; 100957.53;1
116231; 100958.20;1
116282; 100959.30;1
116333; 100958.42;1
116384; 100958.70;1
116435; 100957.30;1
116486; 100958.39;1
116537; 100956.66;1
116588; 100957.94;1
116639; 100957.98;1
116690; 100958.11;1
116741; 100958.34;1
116792; 100958.17;1
116843; 100957.66;1
116894; 100959.34;1
116945; 100957.61;1
116996; 100958.19;1
117047; 100958.25;1
117098; 100959.42;1
117149; 100955.50;1
117200; 100957.80;1
117251; 100957.70;1
117302; 100957.78;1
117353; 100959.38;1
117404; 100957.05;1
117455; 100957.33;1
117506; 100957.17;1
117557; 100957.86;1
117608; 100958.39;1
117659; 100958.48;1
117710; 100958.77;1
117761; 100956.03;1
117812; 100957.67;1
117863; 100956.97;1
117914; 100958.03;1
117965; 100955.92;1
118016; 100957.44;1
118067; 100955.91;1
118118; 100957.66;1
118169; 100957.84;1
118220; 100957.08;1
118271; 100956.66;1
118322; 100957.63;1
118373; 100957.52;1
118424; 100957.00;1
118475; 100957.05;1
118526; 100957.94;1
118577; 100956.27;1
118628; 100955.78;1
118679; 100956.91;1
118730; 100958.80;1
118781; 100957.42;1
118832; 100957.86;1
118883; 100957.05;1
118934; 100957.38;1
118985; 100957.47;1
119036; 100956.88;1
119087; 100957.09;1
119138; 100956.58;1
119189; 100956.75;1
119240; 100957.08;1
119291; 100956.53;1
119342; 100957.86;1
119393; 100958.05;1
119444; 100957.09;1
119495; 100956.41;1
119546; 100956.83;1
119597; 100957.94;1
119648; 100958.05;1
119699; 100957.27;1
119750; 100956.97;1
119801; 100957.78;1
119852; 100957.28;1
119903; 100958.52;1
119954; 100956.97;1
120005; 100956.83;1
120056; 100955.78;1
120107; 100956.55;1
120158; 100958.56;1
120209; 100957.27;1
120260; 100958.05;1
120311; 100957.41;1
120362; 100957.19;1
120413; 100957.47;1
120464; 100956.44;1
120515; 100957.02;1
120566; 100957.83;1
120617; 100957.56;1
120668; 100956.45;1
120719; 100956.28;1
120770; 100957.06;1
120821; 100957.63;1
120872; 100955.50;1
120923; 100956.17;1
120974; 100955.50;1
121025; 100956.30;1
121076; 100956.28;1
121127; 100956.41;1
121178; 100956.36;1
121229; 100955.61;1
121280; 100956.27;0
121331; 100956.22;0
121382; 100955.73;0
121433; 100955.20;0
121484; 100954.83;0
121535; 100955.67;0
121586; 100955.33;0
121637; 100953.91;0
121688; 100953.88;0
121739; 100954.58;0
121790; 100953.63;0
121841; 100953.55;0
121892; 100953.25;0
121943; 100953.88;0
121994; 100951.88;0
122045; 100952.34;0
122096; 100951.42;0
122147; 100951.36;0
122198; 100951.36;0
122249; 100951.05;0
122300; 100950.70;0
122351; 100949.89;0
122402; 100948.92;0
122453; 100949.50;0
122504; 100949.34;0
122555; 100947.34;0
122606; 100946.81;0
122657; 100947.25;0
122708; 100946.33;0
122759; 100946.55;0
122810; 100945.33;0
122861; 100945.73;0
122912; 100945.00;0
122963; 100944.67;0
123014; 100944.02;0
123065; 100943.47;0
123116; 100942.25;0
123167; 100942.45;0
123218; 100941.22;0
123269; 100942.55;0
123320; 100941.81;0
123371; 100940.88;0
123422; 100940.09;0
123473; 100940.13;0
123524; 100939.92;0
123575; 100938.11;0
123626; 100939.02;0
123677; 100938.27;0
123728; 100937.42;0
123779; 100937.64;0
123830; 100935.84;0
123881; 100935.09;0
123932; 100935.75;0
123983; 100935.22;0
124034; 100935.33;0
124085; 100934.13;0
124136; 100934.64;0
124187; 100933.92;0
124238; 100933.69;0
124289; 100932.27;0
124340; 100931.34;0
124391; 100931.17;0
124442; 100931.91;0
124493; 100930.59;0
124544; 100930.88;0
124595; 100929.38;0
124646; 100929.25;0
124697; 100928.94;0
124748; 100928.36;0
124799; 100927.09;0
124850; 100928.92;0
124901; 100926.78;0
124952; 100927.83;0
125003; 100926.98;0
125054; 100926.14;0
125105; 100926.59;0
125156; 100925.98;0
125207; 100924.52;0
125258; 100925.23;0
125309; 100924.78;0
125360; 100924.94;0
125411; 100924.95;0
125462; 100923.67;0
125513; 100925.39;0
125564; 100923.52;0
125615; 100923.42;0
125666; 100923.08;0
125717; 100923.55;0
125768; 100923.38;0
125819; 100922.31;0
125870; 100922.09;0
125921; 100921.42;0
125972; 100923.44;0
126023; 100922.95;0
126074; 100922.83;0
126125; 100922.42;0
126176; 100922.14;0
126227; 100922.58;0
126278; 100922.36;0
126329; 100922.55;0
126380; 100922.23;1
126431; 100924.94;1
126482; 100921.92;1
126533; 100922.44;1
126584; 100925.27;1
126635; 100923.47;1
126686; 100924.11;1
126737; 100923.06;1
126788; 100922.88;1
126839; 100922.75;1
126890; 100923.41;1
126941; 100922.23;1
126992; 100922.08;1
127043; 100923.52;1
127094; 100924.36;1
127145; 100922.25;1
127196; 100922.97;1
127247; 100922.06;1
127298; 100924.22;1
127349; 100925.11;1
127400; 100924.59;1
127451; 100923.39;1
127502; 100922.77;1
127553; 100923.55;1
127604; 100923.78;1
127655; 100923.67;1
127706; 100923.80;1
127757; 100923.11;1
127808; 100922.33;1
127859; 100923.80;1
127910; 100924.19;1
127961; 100923.61;1
128012; 100924.25;1
128063; 100923.09;1
128114; 100924.11;1
128165; 100923.56;1
128216; 100922.95;1
128267; 100924.14;1
128318; 100923.73;1
128369; 100923.31;1
128420; 100924.03;1
128471; 100924.53;1
128522; 100925.03;1
128573; 100925.19;1
128624; 100923.91;1
128675; 100925.55;1
128726; 100924.50;1
128777; 100925.06;1
128828; 100925.63;1
128879; 100924.75;1
128930; 100925.88;1
128981; 100924.27;1
129032; 100925.00;1
129083; 100925.98;1
129134; 100923.44;1
129185; 100924.72;1
129236; 100924.77;1
129287; 100923.97;1
129338; 100924.33;1
129389; 100924.53;1
129440; 100924.25;1
129491; 100925.47;1
129542; 100924.89;1
129593; 100923.66;1
129644; 100923.33;1
129695; 100924.16;1
129746; 100926.16;1
129797; 100924.50;1
129848; 100925.19;1
129899; 100924.09;1
129950; 100925.20;1
130001; 100925.33;1
130052; 100924.78;1
130103; 100924.47;1
130154; 100926.06;1
130205; 100925.08;1
130256; 100925.13;1
130307; 100924.17;1
130358; 100926.09;1
130409; 100924.52;1
130460; 100924.77;1
130511; 100924.95;1
130562; 100925.31;0
130613; 100924.72;0
130664; 100923.20;0
130715; 100925.31;0
130766; 100925.25;0
130817; 100925.50;0
130868; 100924.63;0
130919; 100925.56;0
130970; 100924.91;0
131021; 100923.89;0
131072; 100924.73;0
131123; 100925.92;0
131174; 100925.64;0
131225; 100924.53;0
131276; 100924.41;0
131327; 100925.05;0
131378; 100924.31;0
131429; 100926.70;0
131480; 100925.25;0
131531; 100925.58;0
131582; 100924.63;0
131633; 100925.55;0
--- FINISHED ---;;
